id,x,y,time_s
701,479318.3771,3005111.132,1579518060
408,477501.369,3007010.548,1579518600
504,478851.0495,3004070.872,1579518600
508,479427.6539,3004611.411,1579518600
514,479793.3446,3005341.512,1579518600
515,478659.8634,3004204.058,1579518600
603,479189.8274,3003791.279,1579518600
624,477403.6361,3007028.115,1579518600
626,479648.906,3007076.846,1579518600
632,478809.6692,3004014.918,1579518600
701,479318.4601,3005113.413,1579518600
710,479428.6187,3004613.724,1579518600
716,479173.9302,3004551.435,1579518600
408,477501.1997,3007010.06,1579519200
504,478855.7487,3004066.81,1579519200
508,479445.724,3004605.112,1579519200
514,479788.1437,3005341.52,1579519200
515,478660.5505,3004200.357,1579519200
603,479190.8738,3003789.028,1579519200
624,477517.9377,3006970.676,1579519200
626,479647.4121,3007071.864,1579519200
632,478810.6612,3004015.659,1579519200
701,479318.519,3005113.036,1579519200
716,479166.2268,3004554.073,1579519200
710,479449.3293,3004604.552,1579519260
408,477499.8242,3007010.794,1579519800
508,479443.6819,3004604.373,1579519800
514,479793.4987,3005338.798,1579519800
515,478658.926,3004200.548,1579519800
603,479189.8837,3003789.395,1579519800
624,477517.933,3006968.095,1579519800
626,479649.72,3007071.86,1579519800
632,478798.2981,3004028.229,1579519800
710,479452.6267,3004603.528,1579519800
716,479169.4447,3004552.86,1579519800
504,478844.7192,3004071.281,1579519860
701,479317.305,3005109.815,1579519860
408,477500.8146,3007010.704,1579520400
508,479445.2666,3004610.064,1579520400
514,479793.5039,3005341.999,1579520400
515,478658.5688,3004200.239,1579520400
603,479191.1504,3003788.507,1579520400
624,477495.0342,3006991.209,1579520400
626,479650.8801,3007072.589,1579520400
632,478804.5577,3004021.207,1579520400
710,479452.9309,3004601.777,1579520400
716,479174.8147,3004553.073,1579520400
504,478847.937,3004070.024,1579520460
408,477502.8519,3007008.95,1579521000
508,479447.0191,3004603.449,1579521000
514,479793.1481,3005342.465,1579521000
515,478659.2219,3004199.784,1579521000
603,479188.9383,3003786.938,1579521000
624,477524.223,3006973.622,1579521000
626,479643.118,3007068.725,1579521000
632,478813.455,3004009.739,1579521000
710,479452.3481,3004602.786,1579521000
716,479179.4544,3004549,1579521000
504,478848.5158,3004072.449,1579521060
701,479318.5399,3005107.753,1579521060
408,477501.0913,3007010.371,1579521600
508,479444.7915,3004604.372,1579521600
514,479802.997,3005337.498,1579521600
515,478660.7088,3004200.235,1579521600
624,477520.9216,3006977.505,1579521600
626,479642.9505,3007069.279,1579521600
632,478819.3867,3004002.164,1579521600
710,479453.708,3004604.412,1579521600
716,479172.8631,3004553.164,1579521600
504,478849.4202,3004068.26,1579521660
603,479187.5169,3003790.108,1579521660
408,477500.8428,3007009.873,1579522200
508,479446.7937,3004604.955,1579522200
514,479800.3847,3005339.341,1579522200
515,478661.1556,3004200.766,1579522200
603,479190.5492,3003790.413,1579522200
624,477511.5257,3006985.275,1579522200
626,479646.4252,3007074.081,1579522200
632,478813.6285,3004012.696,1579522200
710,479451.9438,3004603.928,1579522200
716,479176.2686,3004551.619,1579522200
504,478853.7133,3004070.103,1579522260
626,479643.6278,3007077.585,1579522740
408,477501.8349,3007010.735,1579522800
508,479450.465,3004608.327,1579522800
514,479802.114,3005336.691,1579522800
515,478659.0012,3004198.178,1579522800
603,479188.9982,3003787.182,1579522800
624,477510.3613,3006976.782,1579522800
632,478810.9734,3004006.975,1579522800
710,479452.6266,3004603.439,1579522800
716,479175.7087,3004560.359,1579522800
504,478854.9271,3004073.08,1579522860
701,479328.4447,3005106.596,1579522860
408,477502.4986,3007010.789,1579523400
508,479434.9235,3004598.108,1579523400
514,479807.2107,3005339.606,1579523400
515,478662.8598,3004200.819,1579523400
603,479191.2046,3003791.332,1579523400
624,477515.8245,3006985.267,1579523400
626,479653.1922,3007075.177,1579523400
632,478815.6071,3004011.032,1579523400
710,479453.9762,3004604.788,1579523400
504,478853.9904,3004069.914,1579523520
408,477501.2315,3007011.201,1579524000
504,478854.9013,3004069.58,1579524000
508,479446.745,3004605.409,1579524000
514,479805.9913,3005339.021,1579524000
515,478661.6219,3004201.164,1579524000
603,479189.1391,3003788.511,1579524000
624,477513.479,3006969.942,1579524000
626,479646.265,3007079.065,1579524000
632,478812.8074,3004013.44,1579524000
710,479451.7464,3004604.393,1579524000
408,477502.5479,3007010.645,1579524600
508,479444.2657,3004603.94,1579524600
514,479808.7766,3005340.003,1579524600
515,478659.2014,3004199.385,1579524600
603,479190.3497,3003789.583,1579524600
624,477517.7986,3006981.387,1579524600
626,479650.8876,3007077.208,1579524600
632,478819.0783,3004013.053,1579524600
710,479453.6795,3004605.154,1579524600
408,477501.9469,3007012.429,1579525200
508,479437.4053,3004601.116,1579525200
514,479807.8651,3005339.949,1579525200
515,478659.6681,3004199.993,1579525200
603,479189.7441,3003788.875,1579525200
624,477541.5375,3006962.692,1579525200
626,479647.074,3007065.03,1579525200
632,478817.4237,3004013.056,1579525200
710,479452.1922,3004604.359,1579525200
504,478851.5926,3004069.83,1579525260
408,477501.4486,3007010.769,1579525800
508,479449.6595,3004606.49,1579525800
514,479808.8092,3005341.764,1579525800
515,478661.0152,3004199.781,1579525800
603,479194.0339,3003788.713,1579525800
624,477535.2271,3006945.911,1579525800
626,479648.7361,3007075.916,1579525800
632,478820.3957,3004012.873,1579525800
710,479453.1798,3004602.508,1579525800
408,477502.5486,3007011.044,1579526400
504,478852.7254,3004071.799,1579526400
508,479444.7894,3004603.076,1579526400
514,479808.2851,3005342.318,1579526400
515,478659.8558,3004199.683,1579526400
603,479191.508,3003789.06,1579526400
624,477538.072,3006963.44,1579526400
626,479651.7049,3007074.249,1579526400
632,478819.0811,3004014.714,1579526400
710,479453.4603,3004604.39,1579526400
408,477501.2794,3007010.271,1579527000
504,478845.3066,3004096.268,1579527000
508,479445.3997,3004606.708,1579527000
514,479805.6344,3005338.845,1579527000
624,477547.8115,3006964.896,1579527000
626,479649.3986,3007075.183,1579527000
632,478820.5625,3004011.943,1579527000
710,479453.5385,3004603.737,1579527000
515,478659.3913,3004200.337,1579527060
603,479190.1308,3003789.063,1579527060
716,479166.9378,3004552.687,1579527060
408,477501.2612,3007011.201,1579527600
504,478856.5545,3004103.759,1579527600
514,479807.0727,3005340.005,1579527600
515,478657.2219,3004200.518,1579527600
603,479194.9914,3003780.681,1579527600
624,477547.7982,3006957.519,1579527600
626,479640.9846,3007078.52,1579527600
632,478820.7309,3004011.942,1579527600
710,479452.6505,3004599.928,1579527600
716,479169.8318,3004553.325,1579527600
508,479442.3454,3004610.933,1579527660
701,479317.7678,3005108.153,1579527660
408,477501.5937,3007014.269,1579528200
504,478670.9873,3004445.379,1579528200
508,479446.3898,3004606.307,1579528200
514,479806.8805,3005343.639,1579528200
515,478658.0046,3004194.735,1579528200
603,479191.9728,3003788.561,1579528200
624,477544.34,3006962.321,1579528200
626,479651.538,3007069.088,1579528200
632,478825.3407,3004007.692,1579528200
710,479454.5344,3004606.881,1579528200
716,479168.9186,3004552.252,1579528200
408,477501.6145,3007009.384,1579528800
504,478654.2763,3004458.445,1579528800
508,479439.2825,3004603.949,1579528800
514,479807.7896,3005342.219,1579528800
515,478658.2371,3004203.23,1579528800
603,479188.3128,3003786.142,1579528800
624,477536.2464,3006961.782,1579528800
626,479649.5784,3007082.194,1579528800
632,478823.3588,3004007.507,1579528800
710,479453.2329,3004604.668,1579528800
716,479169.1988,3004553.968,1579528800
408,477499.3929,3007013.265,1579529400
504,478654.507,3004465.899,1579529400
508,479442.7793,3004603.699,1579529400
514,479804.7372,3005341.493,1579529400
515,478657.0198,3004198.248,1579529400
624,477556.0669,3006967.284,1579529400
626,479647.7474,3007077.025,1579529400
632,478821.7186,3004010.102,1579529400
710,479453.6125,3004600.536,1579529400
716,479168.486,3004554.246,1579529400
408,477501.311,3007011.323,1579530000
504,478656.1712,3004471.523,1579530000
508,479444.626,3004606.089,1579530000
514,479807.0159,3005341.612,1579530000
624,477550.4479,3006960.283,1579530000
626,479649.0674,3007072.592,1579530000
632,478817.7565,3004010.662,1579530000
710,479450.4299,3004605.071,1579530000
716,479168.0716,3004555.266,1579530000
603,479191.5525,3003786.07,1579530060
408,477500.7918,3007014.547,1579530600
504,478656.6743,3004476.019,1579530600
508,479449.719,3004606.545,1579530600
514,479807.121,3005339.241,1579530600
515,478647.4465,3004202.473,1579530600
624,477537.2192,3006952,1579530600
626,479653.3458,3007066.128,1579530600
632,478818.746,3004009.919,1579530600
710,479451.6983,3004605.279,1579530600
716,479168.4561,3004554.158,1579530600
603,479187.0666,3003781.558,1579530660
701,479318.6804,3005108.86,1579530660
408,477501.6678,3007011.477,1579531200
504,478672.705,3004470.697,1579531200
508,479444.5644,3004604.837,1579531200
514,479807.2912,3005340.348,1579531200
515,478657.6578,3004200.495,1579531200
603,479189.5809,3003792.01,1579531200
624,477549.451,3006956.774,1579531200
626,479651.5443,3007072.965,1579531200
632,478818.249,3004009,1579531200
710,479451.5589,3004604.848,1579531200
716,479168.3767,3004554.091,1579531200
701,479318.0757,3005108.64,1579531260
632,478818.2544,3004012.135,1579531740
408,477500.9237,3007010.77,1579531800
504,478670.5707,3004473.957,1579531800
508,479445.8949,3004606.618,1579531800
515,478656.9168,3004201.693,1579531800
603,479187.8728,3003789.643,1579531800
624,477541.0242,3006952.724,1579531800
626,479649.5615,3007071.86,1579531800
701,479321.5558,3005104.359,1579531800
710,479451.9959,3004605.5,1579531800
716,479168.7645,3004554.921,1579531800
514,479805.9712,3005338.844,1579531860
408,477500.1349,3007012.798,1579532400
504,478689.7728,3004457.686,1579532400
508,479443.6059,3004606.312,1579532400
514,479803.3826,3005337.032,1579532400
515,478658.2934,3004201.413,1579532400
603,479186.6945,3003790.054,1579532400
624,477543.822,3006949.773,1579532400
626,479645.9402,3007080.351,1579532400
632,478822.5381,3004008.439,1579532400
701,479316.9081,3005103.502,1579532400
710,479452.5475,3004603.561,1579532400
716,479167.8867,3004557.293,1579532400
408,477500.5183,3007011.203,1579533000
504,478696.3259,3004460.256,1579533000
508,479446.307,3004610.151,1579533000
514,479808.3037,3005335.517,1579533000
515,478655.1036,3004201.663,1579533000
603,479188.5332,3003787.581,1579533000
624,477539.3677,3006951.442,1579533000
626,479641.495,3007087.746,1579533000
632,478822.0392,3004006.402,1579533000
701,479317.2328,3005102.184,1579533000
716,479167.9903,3004554.07,1579533000
408,477503.9515,3007009.003,1579533600
504,478690.9267,3004454.605,1579533600
508,479441.89,3004599.148,1579533600
514,479807.4019,3005341.423,1579533600
515,478659.2549,3004201.655,1579533600
603,479189.031,3003789.031,1579533600
624,477544.1499,3006950.326,1579533600
626,479648.7222,3007067.431,1579533600
632,478823.69,3004004.184,1579533600
701,479314.5652,3005100.582,1579533600
716,479169.6917,3004552.461,1579533600
408,477501.693,3007008.952,1579534200
504,478693.6894,3004459.584,1579534200
508,479444.6544,3004605.291,1579534200
514,479806.6586,3005341.213,1579534200
515,478658.0947,3004201.07,1579534200
603,479192.8634,3003793.821,1579534200
624,477540.0196,3006944.972,1579534200
626,479644.2715,3007071.492,1579534200
632,478827.9725,3003999.746,1579534200
701,479312.4166,3005101.273,1579534200
716,479168.5908,3004551.787,1579534200
408,477499.1878,3007009.411,1579534800
504,478691.1441,3004454.328,1579534800
508,479444.0981,3004604.428,1579534800
515,478659.0677,3004202.298,1579534800
603,479189.4663,3003788.632,1579534800
624,477543.4855,3006944.412,1579534800
626,479651.0518,3007074.627,1579534800
632,478835.2109,3003985.711,1579534800
701,479313.7165,3005102.555,1579534800
710,479446.5776,3004606.03,1579534800
716,479171.6707,3004551.04,1579534800
514,479805.9732,3005340.107,1579534860
408,477498.9205,3007009.511,1579535400
504,478691.2019,3004453.342,1579535400
508,479447.0764,3004608.156,1579535400
515,478658.0941,3004200.738,1579535400
603,479189.3586,3003789.43,1579535400
624,477539.6772,3006941.838,1579535400
626,479648.2421,3007076.658,1579535400
632,478823.2078,3004011.938,1579535400
701,479106.1785,3005207.95,1579535400
710,479446.5757,3004604.889,1579535400
716,479167.0781,3004553.606,1579535400
514,479808.7805,3005342.373,1579535460
408,477501.6993,3007012.43,1579536000
504,478695.3289,3004456.591,1579536000
508,479445.0113,3004605.479,1579536000
514,479806.8977,3005335.952,1579536000
515,478659.4216,3004200.669,1579536000
603,479189.5273,3003789.551,1579536000
624,477572.3923,3006957.098,1579536000
626,479651.8615,3007067.049,1579536000
632,478842.1308,3003976.65,1579536000
701,479118.4861,3005227.711,1579536000
710,479448.1807,3004610.945,1579536000
716,479167.2724,3004551.324,1579536000
408,477501.9708,3007009.228,1579536600
504,478695.3289,3004456.591,1579536600
508,479447.2683,3004604.334,1579536600
514,479806.7119,3005337.425,1579536600
515,478659.2248,3004201.445,1579536600
603,479191.0909,3003788.507,1579536600
624,477555.2408,3006965.07,1579536600
626,479647.5925,3007079.24,1579536600
632,478821.5489,3004009.36,1579536600
701,479115.1597,3005264.423,1579536600
710,479439.3975,3004607.637,1579536600
716,479168.3732,3004551.976,1579536600
408,477501.6153,3007009.816,1579537200
504,478697.9777,3004458.647,1579537200
508,479446.7935,3004604.8,1579537200
514,479808.8059,3005339.726,1579537200
515,478658.7591,3004201.413,1579537200
603,479191.0117,3003788.507,1579537200
624,477524.7466,3006989.305,1579537200
626,479653.0213,3007067.601,1579537200
632,478825.6678,3004001.965,1579537200
701,479086.4011,3005246.993,1579537200
710,479427.2745,3004615.665,1579537200
716,479170.0805,3004553.933,1579537200
408,477502.548,3007010.7,1579537800
504,478697.3141,3004458.803,1579537800
508,479445.2566,3004604.005,1579537800
514,479807.8944,3005339.672,1579537800
515,478659.8093,3004201.444,1579537800
603,479189.6872,3003790.415,1579537800
624,477540.7772,3007002.391,1579537800
626,479603.0736,3007112.365,1579537800
632,478836.0513,3003990.506,1579537800
701,479086.2145,3005247.913,1579537800
710,479427.3319,3004614.424,1579537800
716,479168.8419,3004553.791,1579537800
408,477504.2563,3007013.256,1579538400
504,478691.5544,3004450.904,1579538400
508,479445.3966,3004604.836,1579538400
514,479808.3408,3005340.037,1579538400
515,478658.2917,3004200.428,1579538400
603,479190.6274,3003789.793,1579538400
624,477553.4545,3006979.661,1579538400
626,479645.7573,3007071.49,1579538400
632,478835.5622,3003994.195,1579538400
701,479087.1714,3005245.508,1579538400
710,479399.1134,3004624.595,1579538400
716,479168.7592,3004551.754,1579538400
408,477500.8849,3007000.303,1579539000
504,478692.8323,3004456.595,1579539000
508,479392.6266,3004614.061,1579539000
514,479811.6476,3005326.585,1579539000
515,478659.2545,3004201.412,1579539000
603,479189.6343,3003788.388,1579539000
624,477542.43,3007001.645,1579539000
626,479650.852,3007055.421,1579539000
632,478810.8372,3004020.089,1579539000
701,479087.6382,3005246.249,1579539000
710,479386.2366,3004626.067,1579539000
716,479167.6643,3004554.624,1579539000
408,477503.6327,3007002.513,1579539600
504,478693.5098,3004453.028,1579539600
508,479392.1042,3004615.69,1579539600
514,479824.0775,3005306.572,1579539600
515,478658.5078,3004199.32,1579539600
603,479188.8651,3003790.571,1579539600
624,477547.6868,3006989.086,1579539600
626,479652.176,3007059.484,1579539600
632,478818.5832,3004013.242,1579539600
701,479139.4327,3005359.882,1579539600
710,479398.1276,3004627.587,1579539600
716,479173.629,3004566.798,1579539600
408,477504.1333,3007005.503,1579540200
504,478694.6918,3004454.809,1579540200
508,479392.494,3004617.783,1579540200
514,479762.9469,3005217.109,1579540200
515,478657.8768,3004201.137,1579540200
603,479189.933,3003789.24,1579540200
624,477541.9181,3006992.42,1579540200
626,479656.7978,3007057.073,1579540200
632,478921.3303,3004133.056,1579540200
710,479379.276,3004628.604,1579540200
716,479168.8711,3004588.958,1579540200
701,479137.4712,3005241.824,1579540260
408,477501.2221,3007006.029,1579540800
504,478694.2581,3004456.106,1579540800
508,479391.5642,3004618.637,1579540800
514,479742.6849,3005209.288,1579540800
515,478659.7176,3004199.96,1579540800
603,479188.697,3003790.749,1579540800
624,477549.9886,3006980.221,1579540800
626,479655.9862,3007063.543,1579540800
632,478651.6208,3004192.774,1579540800
701,479351.974,3005089.145,1579540800
710,479384.2779,3004639.827,1579540800
716,479142.0006,3004611.245,1579540800
408,477502.1329,3007005.75,1579541400
508,479376.7818,3004618.108,1579541400
514,479581.8233,3005217.183,1579541400
515,478658.3732,3004201.69,1579541400
603,479190.072,3003789.462,1579541400
624,477544.8736,3006983.553,1579541400
626,479653.0262,3007070.559,1579541400
632,478647.8426,3004208.11,1579541400
701,479362.8121,3005107.092,1579541400
710,479395.9735,3004642.942,1579541400
716,479231.961,3004743.788,1579541400
504,478695.4176,3004456.314,1579541460
408,477502.4872,3007004.454,1579542000
504,478693.0216,3004457.248,1579542000
508,479389.4717,3004653.254,1579542000
514,479481.924,3005126.888,1579542000
515,478660.3552,3004201.997,1579542000
603,479189.5559,3003788.909,1579542000
624,477541.4058,3006983.006,1579542000
626,479644.6171,3007076.853,1579542000
632,478651.8008,3004205.334,1579542000
701,479359.6194,3005105.436,1579542000
710,479384.1927,3004654.127,1579542000
716,479272.2457,3004739.445,1579542000
408,477502.5961,3007004.42,1579542600
504,478691.7021,3004456.165,1579542600
508,479418.9468,3004689.978,1579542600
514,479280.9902,3005034.59,1579542600
515,478659.2844,3004201.567,1579542600
603,479188.9246,3003790.604,1579542600
624,477538.2618,3006980.796,1579542600
626,479669.6781,3007059.267,1579542600
632,478650.8107,3004205.702,1579542600
701,479358.3237,3005106.734,1579542600
710,479422.84,3004695.842,1579542600
716,479287.3556,3004740.406,1579542600
408,477507.4867,3007003.027,1579543200
504,478695.6079,3004457.521,1579543200
508,479556.9806,3004719.103,1579543200
514,479578.9755,3005160.09,1579543200
515,478657.8471,3004201.137,1579543200
603,479203.8973,3003827.341,1579543200
624,477537.7712,3006983.378,1579543200
626,479678.9514,3007078.635,1579543200
632,478652.1415,3004207.549,1579543200
701,479580.1471,3005167.708,1579543200
710,479570.798,3004735.351,1579543200
716,479489.8506,3004731.275,1579543200
624,477540.7388,3006981.157,1579543740
408,477499.9001,3007003.472,1579543800
504,478694.7827,3004455.861,1579543800
508,479575.4943,3005115.48,1579543800
514,479582.0446,3005164.936,1579543800
515,478655.9845,3004201.107,1579543800
603,479302.3669,3004057.197,1579543800
626,479652.3686,3007074.248,1579543800
632,478654.6171,3004206.803,1579543800
701,479570.9931,3005137.419,1579543800
710,479571.9881,3005043.612,1579543800
716,479574.269,3005075.209,1579543800
408,477502.4271,3007004.121,1579544400
504,478695.4366,3004455.827,1579544400
508,479576.5128,3005114.338,1579544400
514,479579.1787,3005133.041,1579544400
515,478659.4206,3004200.082,1579544400
603,479437.7597,3004348.123,1579544400
624,477540.4086,3006979.308,1579544400
626,479642.9547,3007071.871,1579544400
632,478652.138,3004205.511,1579544400
701,479582.1497,3005216.817,1579544400
710,479578.408,3005128.246,1579544400
716,479574.9632,3005075.662,1579544400
408,477502.1298,3007004,1579545000
504,478693.6521,3004455.154,1579545000
508,479567.0861,3005074.911,1579545000
514,479546.871,3005065.651,1579545000
515,478656.9133,3004199.666,1579545000
603,479473.659,3004459.158,1579545000
624,477540.5693,3006975.066,1579545000
626,479668.0403,3007069.238,1579545000
632,478655.7714,3004209.758,1579545000
701,479491.3955,3005079.244,1579545000
710,479573.7444,3005075.454,1579545000
716,479570.5026,3005043.947,1579545000
408,477500.721,3007002.795,1579545600
504,478694.6479,3004458.099,1579545600
508,479565.4635,3005076.209,1579545600
514,479353.7172,3004981.547,1579545600
515,478658.1549,3004201.502,1579545600
603,479553.4516,3004549.143,1579545600
624,477535.9462,3006976.547,1579545600
626,479613.5537,3007064.343,1579545600
632,478656.7549,3004205.503,1579545600
701,479417.243,3005073.098,1579545600
710,479567.8922,3005077.125,1579545600
716,479571.8292,3005061.49,1579545600
408,477502.3205,3007005.384,1579546200
508,479567.6944,3005077.335,1579546200
514,479176.2899,3004907.388,1579546200
515,478655.4009,3004201.695,1579546200
603,479571.9139,3005064.812,1579546200
624,477176.2094,3007150.924,1579546200
626,479604.636,3007062.519,1579546200
632,478652.4659,3004206.064,1579546200
701,479416.6348,3005070.728,1579546200
710,479568.6276,3005072.505,1579546200
716,479518.2973,3005058.133,1579546200
408,477500.4158,3007003.815,1579546800
504,478692.4944,3004456.02,1579546800
508,479567.2923,3005079.828,1579546800
514,479175.5012,3004897.875,1579546800
515,478659.8913,3004203.006,1579546800
603,479582.804,3005229.177,1579546800
624,477540.5723,3006976.727,1579546800
626,479602.1621,3007063.996,1579546800
632,478654.2783,3004205.696,1579546800
701,479415.8672,3005073.831,1579546800
710,479567.7997,3005075.098,1579546800
716,479520.4469,3005058.008,1579546800
408,477499.523,3006997.636,1579547400
508,479567.3389,3005077.99,1579547400
514,479095.3946,3004798.168,1579547400
515,478657.9372,3004201.691,1579547400
603,479469.8724,3004961.872,1579547400
624,477542.7095,3006975.427,1579547400
626,479603.9841,3007063.628,1579547400
632,478629.374,3004219.03,1579547400
701,479416.9756,3005079.157,1579547400
710,479568.5095,3005066.967,1579547400
716,479514.5432,3005052.501,1579547400
504,478692.1191,3004462.478,1579547460
408,477500.4219,3007007.171,1579548000
508,479566.6286,3005079.807,1579548000
514,478832.2575,3004578.816,1579548000
515,478657.2448,3004202.301,1579548000
603,479491.3696,3004901.415,1579548000
624,477535.2856,3006978.21,1579548000
626,479606.4452,3007054.386,1579548000
632,478653.1303,3004206.44,1579548000
701,479414.2021,3005061.406,1579548000
710,479568.6848,3005077.157,1579548000
716,479519.7832,3005058.064,1579548000
504,478696.5619,3004453.421,1579548060
408,477501.3291,3007004.921,1579548600
508,479568.0524,3005078.166,1579548600
514,478853.7222,3004448.235,1579548600
515,478657.908,3004201.968,1579548600
603,479491.1827,3004902.18,1579548600
624,477509.5647,3006996.355,1579548600
626,479598.549,3007071.39,1579548600
632,478647.6822,3004207.003,1579548600
701,479418.6504,3005055.551,1579548600
710,479567.4126,3005068.597,1579548600
716,479519.0088,3005057.08,1579548600
408,477502.1005,3007004.244,1579549200
508,479566.2347,3005075.278,1579549200
514,478862.4828,3004321.519,1579549200
515,478657.4724,3004202.157,1579549200
603,479489.9745,3004902.492,1579549200
624,477508.4207,3006999.126,1579549200
626,479601.8641,3007081.531,1579549200
632,478732.4659,3004349.187,1579549200
701,479416.1668,3005051.346,1579549200
710,479571.0005,3005075.646,1579549200
716,479518.98,3005057.6,1579549200
504,478690.1809,3004453.033,1579549320
408,477501.0041,3007005.94,1579549800
508,479567.8308,3005075.951,1579549800
514,478883.8048,3004398.119,1579549800
515,478658.4826,3004201.967,1579549800
603,479489.8344,3004901.628,1579549800
624,477511.2239,3006999.121,1579549800
626,479589.2988,3007072.136,1579549800
632,478886.9282,3004393.783,1579549800
701,479415.6183,3005037.224,1579549800
710,479567.4436,3005075.431,1579549800
716,479518.2682,3005058.532,1579549800
408,477506.8826,3007003.094,1579550400
508,479566.6485,3005073.837,1579550400
514,478875.3116,3004408.202,1579550400
515,478658.4805,3004200.737,1579550400
603,479490.0837,3004902.58,1579550400
624,477511.3906,3006998.19,1579550400
626,479586.8288,3007076.017,1579550400
632,478890.4284,3004506.378,1579550400
701,479413.5336,3005040.639,1579550400
710,479567.9388,3005075.341,1579550400
716,479516.9505,3005058.467,1579550400
408,477499.8456,3007006.186,1579551000
508,479566.2364,3005076.263,1579551000
514,478971.707,3004207.37,1579551000
515,478659.5064,3004203.903,1579551000
603,479489.9749,3004902.735,1579551000
624,477513.7035,3007000.955,1579551000
626,479586.9972,3007076.017,1579551000
632,478866.8363,3004522.113,1579551000
701,479411.807,3005062.828,1579551000
710,479569.5971,3005077.709,1579551000
716,479516.8899,3005057.759,1579551000
504,478694.2539,3004453.647,1579551060
408,477498.2741,3007002.623,1579551600
504,478692.0903,3004457.25,1579551600
508,479565.91,3005076.629,1579551600
514,479020.3247,3004102.651,1579551600
515,478657.5998,3004201.326,1579551600
603,479491.4607,3004902.556,1579551600
624,477507.0984,3007001.898,1579551600
626,479603.6467,3007063.252,1579551600
632,479006.4212,3004652.388,1579551600
701,479412.9056,3005062.184,1579551600
710,479571.0782,3005074.716,1579551600
716,479517.7217,3005057.547,1579551600
408,477502.5698,3007006.336,1579552200
508,479565.8523,3005077.649,1579552200
514,478929.7703,3003997.856,1579552200
515,478658.1237,3004200.672,1579552200
603,479492.251,3004901.192,1579552200
624,477512.0443,3006998.189,1579552200
626,479601.0165,3007066.025,1579552200
632,479561.9774,3005112.977,1579552200
701,479412.7404,3005064.144,1579552200
710,479572.6493,3005078.258,1579552200
716,479520.2209,3005059.171,1579552200
504,478692.9384,3004454.912,1579552260
408,477502.2383,3007003.778,1579552800
508,479567.0593,3005076.694,1579552800
514,478788.6982,3003935.604,1579552800
515,478658.4826,3004201.934,1579552800
603,479493.596,3004899.783,1579552800
624,477512.0503,3007001.512,1579552800
626,479602.6565,3007063.442,1579552800
632,479564.2795,3005308.104,1579552800
701,479412.3811,3005062.55,1579552800
710,479570.3665,3005075.67,1579552800
716,479517.5534,3005057.58,1579552800
504,478693.478,3004451.831,1579552860
408,477503.6982,3007005.902,1579553400
508,479566.5629,3005076.052,1579553400
514,478802.2711,3003935.271,1579553400
515,478656.1722,3004200.83,1579553400
603,479490.6856,3004901.139,1579553400
624,477510.4051,3007000.961,1579553400
626,479601.0144,3007064.74,1579553400
632,479570.3026,3005356.276,1579553400
701,479417.188,3005069.808,1579553400
710,479570.7711,3005074.683,1579553400
716,479519.5349,3005057.699,1579553400
504,478698.4696,3004456.652,1579553460
408,477502.259,3007004.244,1579554000
508,479567.5822,3005075.375,1579554000
514,478802.7813,3003932.346,1579554000
515,478659.3611,3004200.06,1579554000
603,479490.0815,3004901.295,1579554000
624,477507.592,3007000.966,1579554000
626,479599.1879,3007062.34,1579554000
632,479557.0635,3005136.987,1579554000
701,479417.5719,3005068.323,1579554000
710,479580.5086,3005152.578,1579554000
716,479517.4451,3005058.035,1579554000
504,478714.859,3004446.689,1579554060
408,477503.6139,3007003.067,1579554600
508,479567.9191,3005075.375,1579554600
514,478801.9899,3003933.056,1579554600
515,478660.463,3004201.288,1579554600
603,479490.3584,3004900.952,1579554600
624,477505.4521,3007000.793,1579554600
626,479606.7873,3007063.623,1579554600
632,479395.3177,3004874.924,1579554600
701,479459.8326,3005067.301,1579554600
710,479569.2644,3005074.165,1579554600
716,479462.2828,3004985.277,1579554600
408,477501.4658,3007003.813,1579555200
508,479567.5842,3005076.605,1579555200
514,478803.7513,3003931.768,1579555200
515,478659.174,3004200.703,1579555200
603,479490.2205,3004901.472,1579555200
624,477506.7702,3007001.156,1579555200
626,479596.564,3007068.99,1579555200
632,479341.3842,3004815.202,1579555200
701,479567.6988,3005061.928,1579555200
710,479569.483,3005074.541,1579555200
716,479453.0792,3004859.355,1579555200
504,478691.647,3004458.691,1579555260
408,477501.0841,3007006.361,1579555800
508,479570.6427,3005074.938,1579555800
514,478803.3641,3003931.27,1579555800
515,478660.3535,3004201.011,1579555800
603,479490.9311,3004899.81,1579555800
624,477504.7925,3007003.009,1579555800
626,479603.3207,3007063.806,1579555800
632,479343.1963,3004808.742,1579555800
701,479572.682,3005061.976,1579555800
710,479569.7602,3005074.441,1579555800
716,479450.9052,3004808.774,1579555800
504,478695.4741,3004460.412,1579555860
408,477498.4383,3007005.79,1579556400
508,479567.6454,3005077.646,1579556400
514,478803.1455,3003930.905,1579556400
515,478658.3704,3004200.084,1579556400
603,479491.5951,3004899.964,1579556400
624,477507.2664,3007001.709,1579556400
626,479605.4499,3007051.441,1579556400
632,479354.2329,3004796.905,1579556400
701,479577.3507,3005075.636,1579556400
710,479568.9077,3005074.166,1579556400
716,479563.1216,3004688.134,1579556400
632,479209.4696,3004724.597,1579556940
408,477501.4959,3007004.057,1579557000
508,479567.783,3005076.97,1579557000
514,478802.729,3003930.684,1579557000
515,478662.7789,3004199.866,1579557000
